Id	Entry	Left	Right	LeftStoich	RightStoich	Name
4168681	SULFACabcpp	4139773 4134977 4137590	4139255 4134734 4137584 4139773	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Sulfoacetate transport via ABC system (periplasm)
4168684	NO3abcpp	4138727 4134977 4137590	4139255 4138727 4137584 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Nitrate transport via ABC system (periplasm)
4168690	ALCD3ir	4138673 4137584 4139283	4139300 4138672	-1.0 -1.0 -1.0	1.0 1.0	Alcohol dehydrogenase Propanal 
4168692	RE1630C	4135073 4134843	4134765 4135074 4137584	-1.0 -1.0	1.0 1.0 1.0	RE1630
4168694	TMDS3	4138675 4137584 4138542 4136913	4138674 4136906 4139904	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	Thymidylate synthase (FAD dependent)
4168700	AGXT2L2	4139226 4137590	4139255 4138118 4138706	-1.0 -1.0	1.0 1.0 1.0	5-phosphonooxy-L-lysine phosphate-lyase
4168702	3HPAOX	4138673 4137584 4138749 4134324	4134220 4137590 4138672	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	HPA monooxygenase
4168705	PCHLD450OR	4139030 4139232 4137584 4138675	4138674 4136295	-1.0 -1.0 -1.0 -1.0	1.0 1.0	Protochlorophyllide oxidoreductase (light-dependent, 450 nm)
4168708	B3GNT315g_cho	4134642 4140121	4137267 4140117 4137584	-1.0 -1.0	1.0 1.0 1.0	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus
4168709	MACCOAT	4136379 4134156	4139289 4134609	-1.0 -1.0	1.0 1.0	MACCOAT
4168733	RE1630R	4134843 4135073	4135074 4137584 4134765	-1.0 -1.0	1.0 1.0 1.0	RE1630
4168734	POATm	4139241 4137432	4139219 4134791	-1.0 -1.0	1.0 1.0	L-Phenylalanine:2-oxoglutarate aminotransferase, mitochondria
4168736	POATh	4137432 4139241	4134791 4139219	-1.0 -1.0	1.0 1.0	 L-Phenylalanine:2-oxoglutarate aminotransferase, chloroplast
4168738	GART	4137326 4134977 4137132	4137584 4137095 4139255 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GAR transformylase-T
4168745	THRNA1tm	4138666 4139915	4138666 4139915	-1.0 -1.0	1.0 1.0	Neutral amino acid transporter (thr-L), mitochondrial
4168746	DUTPDP	4136915 4137590	4139297 4136913 4137584	-1.0 -1.0	1.0 1.0 1.0	DUTP diphosphatase
4168770	NRVNCt	4138738	4138738	-1.0	1.0	NRVNCt
4168773	COQ6m	4138749 4134120	4134121 4137590	-1.0 -1.0	1.0 1.0	COQ6m
4168776	NACHEXA2ly	4136461 4137590	4137584 4139691 4136463 4134619	-1.0 -2.0	1.0 1.0 1.0 1.0	NACHEXA2ly
4168779	RHAT1	4138002 4136905	4137901 4137584 4136899	-1.0 -1.0	1.0 1.0 1.0	Rhamnosyltransferase I (LPS core biosynthesis)
4168782	AATAi	4138117 4134791	4134195 4137432	-1.0 -1.0	1.0 1.0	AATAi
4168784	THRNA1th	4138666 4139915	4139915 4138666	-1.0 -1.0	1.0 1.0	Neutral amino acid transporter (thr-L), chloroplast
4168785	MOTS3	4138384	4138391	-1.0	1.0	Maltooligosyltrehalose synthase (maltohexaose)
4168788	MOTS4	4138383	4138386	-1.0	1.0	Maltooligosyltrehalose synthase (maltoheptaose)
4168791	MOTS1	4138390	4138388	-1.0	1.0	Maltooligosyltrehalose synthase (maltotetraose)
4168794	MOTS2	4138385	4138389	-1.0	1.0	Maltooligosyltrehalose synthase (maltopentaose)
4168797	RE0565C	4139738 4138374 4137584	4136377 4135467 4136379	-1.0 -1.0 -1.0	1.0 1.0 1.0	RE0565
4168799	AGPATCOA1819Z18111Z	4134030 4138780	4136379 4138866	-1.0 -1.0	1.0 1.0	1-octadec-9-enoyl-sn-glycerol 3-phosphateO-acyltransferase ((11Z)-C18:1) (CoA substrate)
4168801	CYO1b_syn	4137584 4137128 4138749	4137584 4137100 4137590	-4.0 -2.0 -0.5	2.0 2.0 1.0	Cytochrome c oxidase, synechocystis (2 protons)
4168802	PRACHh	4139315 4137590	4139336	-1.0 -1.0	1.0	Phosphoribosyl-AMP cyclohydrolase, chloroplast
4168811	GGPS_1	4137944 4137140	4139297 4137367 4137584	-1.0 -1.0	1.0 1.0 1.0	Geranylgeranyl diphosphate synthase
4168813	ACNAMt2	4137584 4134683	4134683 4137584	-1.0 -1.0	1.0 1.0	N-acetylneuraminate proton symport
4168814	EX_fe3hox_e	4137072		-1.0		Fe(III)hydroxamate exchange
4168817	TMDPK	4139908 4134977	4134846 4139911 4137584	-1.0 -1.0	1.0 1.0 1.0	Thiamine diphosphokinase
4168825	EX_doxrbcn_e	4136877		-1.0		Doxorubicin exchange
4168827	TMDPP	4139925 4139255	4134124 4139924	-1.0 -1.0	1.0 1.0	Thymidine phosphorylase
4168836	ALLTNt2rpp	4137584 4134822	4137584 4134822	-1.0 -1.0	1.0 1.0	Allantoin transport in via proton symport (periplasm)
4168838	PAPSR2	4139025 4137534	4139690 4137533 4139024 4137584	-1.0 -1.0	1.0 1.0 1.0 2.0	Phosphoadenylyl-sulfate reductase (glutaredoxin)
4168841	MTGH	4138568 4137590	4137259 4138417	-1.0 -1.0	1.0 1.0	Manninotriose galactohydrolase
4168844	PLIPA2G161pp	4139151 4137590	4137748 4137584 4134010	-1.0 -1.0	1.0 1.0 1.0	Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm)
4168846	COQ7m	4137584 4138675 4138749 4134122	4137590 4138674 4134123	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	COQ7m
4168849	BVITEt	4135031	4135031	-1.0	1.0	BVITEt
4168851	EX_camp_e	4135218		-1.0		EX camp e
4168854	TEICH45	4140050 4140124	4139872 4140145 4140117 4137584	-45.0 -45.0	1.0 45.0 45.0 45.0	Teichuronic acid  n45   unlinked  GalNAc GlcA repeated
4168856	GLYt4pp	4137441 4138666	4137441 4138666	-1.0 -1.0	1.0 1.0	Glycine transport in via sodium symport (periplasm)
4168859	TMK	4134977 4139908	4137584 4134734 4139909	-1.0 -1.0	1.0 1.0 1.0	Thiamine kinase
4168867	TMN	4139908 4137590	4137584 4134474 4134419	-1.0 -1.0	1.0 1.0 1.0	Thiaminase
4168875	HCINNMtex	4134276	4134276	-1.0	1.0	3-hydroxycinnamic acid transport via diffusion (extracellular to periplasm)
4168876	ALAALACNc	4134796 4137590	4134800	-1.0 -1.0	2.0	ALAALACNc
4168878	ETHSO3tex	4137003	4137003	-1.0	1.0	Ethanesulfonate transport via diffusion (extracellular to periplasm)
4168881	RZ5PP	4137590 4134552	4139508 4139255	-1.0 -1.0	1.0 1.0	Alpha-ribazole 5-phosphate phosphatase
4168889	EX_2mbtoh_e	4134163		-1.0		2 methyl 1 butanol exchange
4168891	RE1899C	4139702 4138289	4135913 4133971	-1.0 -1.0	1.0 1.0	RE1899
4168893	O2Stx	4138751	4138751	-1.0	1.0	O2Stx
4168895	BRFAPS	4139363 4137584 4134417	4135014 4136377 4139297	-1.0 -1.0 -1.0	1.0 1.0 1.0	BRFAPS
4168898	EX_tsul_e	4140001		-1.0		Thiosulfate exchange
4168900	RE0567C	4135462	4137590 4135456	-1.0	1.0 1.0	RE0567
4168902	RNTR2	4139961 4137566	4136687 4139959 4137590	-1.0 -1.0	1.0 1.0 1.0	Ribonucleoside triphosphate reductase  GTP 
4168905	RNTR3	4136512 4139961	4137590 4136585 4139959	-1.0 -1.0	1.0 1.0 1.0	Ribonucleoside triphosphate reductase  CTP 
4168908	RNTR4	4140164 4139961	4137590 4139959 4136915	-1.0 -1.0	1.0 1.0 1.0	Ribonucleoside triphosphate reductase  UTP 
4168911	VNDH	4140173 4138672 4137590	4138673 4137584 4140174	-1.0 -1.0 -1.0	1.0 2.0 1.0	VNDH
4168917	CBL2abc	4135231 4134977 4137590	4137584 4139255 4135231 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Cobalamin uptake in via ABC transport
4168918	AGDIn	4134758 4137584 4137590	4138687 4138706	-1.0 -1.0 -1.0	1.0 1.0	Agmatine deiminase, nucleus
4168920	O2Stm	4138751	4138751	-1.0	1.0	O2Stm
4168922	ARTFR31_cho	4136379 4139738	4139476	-0.125 -1.0	1.125	R group artificial flux
4168923	EX_3mob_e	4134355		-1.0		Exchange of 3-methyl-2-oxobutanoate
4168926	O2Stn	4138751	4138751	-1.0	1.0	O2Stn
4168928	SULRpp	4137584 4139690 4139290	4137590 4137592 4139288	-8.0 -1.0 -6.0	3.0 1.0 6.0	Sulfite reductase (cytochrome) periplasmic
4168931	BIOMASS_SA_nuc_only	4136349 4134846 4137503 4136681 4140145 4136906 4136581 4136564	4137590	-2.2 -3.11 -4.01 -0.6 -2.39 -0.73 -0.53 -0.76	1.0	SA biomass only nucleutides
4168932	LPLIPAL2ATE160	4134080 4139149	4137238 4134877	-1.0 -1.0	1.0 1.0	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)
4168934	LPS3_hs_18_0	4138368 4137590	4138768 4137584 4137446	-1.0 -1.0	1.0 1.0 1.0	LPS3 hs 18 0
4168937	EAR160y_1	4138675 4139955 4137584	4139017 4138674	-1.0 -1.0 -1.0	1.0 1.0	Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)
4168938	EX_gly_asp__L_e	4137444		-1.0		Gly asp L exchange
4168940	LPS3_hs_18_2	4137590 4138370	4137446 4138243 4137584	-1.0 -1.0	1.0 1.0 1.0	LPS3 hs 18 2
4168943	LPLIPAL2ATE161	4134081 4139151	4134878 4137238	-1.0 -1.0	1.0 1.0	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)
4168945	LPS3_hs_18_1	4138369 4137590	4137584 4138777 4137446	-1.0 -1.0	1.0 1.0 1.0	LPS3 hs 18 1
4168948	RNTR1	4134977 4139961	4136567 4137590 4139959	-1.0 -1.0	1.0 1.0 1.0	Ribonucleoside triphosphate reductase  ATP 
4168951	FUT15g_cho	4137263 4137356	4137191 4137584 4137354	-1.0 -1.0	1.0 1.0 1.0	Galactoside 2-alpha-L-fucosyltransferase 1
4168952	MIP2C326PLC_SC	4138530 4137590	4137584 4138394 4136277	-0.01 -1.0	1.0 1.0 1.0	Mannose  inositol P 2 ceramide  ceramide 3  26C  phospholipase C
4168955	SUCCtex	4139758	4139758	-1.0	1.0	Succinate transport via diffusion (extracellular to periplasm)
4168957	COQ5m	4134843 4134121	4137584 4134122 4134765	-1.0 -1.0	1.0 1.0 1.0	COQ5m
4169345	CYTDtex	4136530	4136530	-1.0	1.0	Cytidine transport via diffusion (extracellular to periplasm)
4169347	COBALT2t3pp	4137584 4136383	4136383 4137584	-1.0 -1.0	1.0 1.0	Cobalt (Co+2) transport out via proton antiport (periplasm)
4169350	GLYAMDTR	4137441 4134925	4138828 4137569	-1.0 -1.0	1.0 1.0	Glycine amidinotransferase
4169352	H7MTer_U	4136954 4136867	4136872 4137584 4138421	-1.0 -0.1	0.1 1.0 1.0	H7MTer U
4169355	B3GNT12g	4137271 4140051	4140117 4134644 4137584	-1.0 -1.0	1.0 1.0 1.0	B3GNT12g
4169358	H7MTer_L	4136866 4136954	4138421 4136871 4137584	-0.1 -1.0	1.0 0.1 1.0	H7MTer L
4169361	C2M26DCOAHLx	4135181 4137590	4134263	-1.0 -1.0	1.0	C2M26DCOAHLx
4169363	RE3198C	4137584 4138169 4138673	4134099 4138672	-1.0 -1.0 -1.0	1.0 1.0	RE3198
4169365	GLUCYS	4136524 4134977 4137432	4134734 4139255 4137430 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Gamma-glutamylcysteine synthetase
4169367	EX_cholate_e	4136298		-1.0		EX cholate e
4169370	DAGK1819Z1819Z	4134977 4133950	4138867 4134734 4137584	-1.0 -1.0	1.0 1.0 1.0	Diacylglycerol kinase (18:1(9Z)/18:1(9Z))
4169373	AHGDx	4139564 4138672	4134791 4137584 4138673	-1.0 -1.0	1.0 1.0 1.0	AHGDx
4169377	PSSA2_hs_16_0_20_4	4139654 4139110	4139389 4137000	-1.0 -1.0	1.0 1.0	PSSA2 hs 16 0 20 4
4169380	METOX1s	4138453 4137591	4138462 4137590	-1.0 -1.0	1.0 1.0	Methionine oxidation (spontaneous)
4169383	MTRK	4134977 4134546	4134541 4134734 4137584	-1.0 -1.0	1.0 1.0 1.0	5-methylthioribose kinase
4169390	BTS5	4134843 4136898 4134128	4135019 4134126 4138453 4137584 4136537	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	Biotin synthase
4169392	BTS4	4139562 4134843 4136898	4137584 4138453 4135019 4136537	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Biotin synthase
4169394	RE1629C	4135430 4134843	4137584 4134765 4135438	-1.0 -1.0	1.0 1.0 1.0	RE1629
4169396	SK_4mop_c	4134476		-1.0		Sink 4mop
4169398	BTS2	4136524 4136898	4137584 4134800 4135019	-1.0 -1.0	2.0 1.0 1.0	BTS2
4169401	MM7Cag	4138345 4137590	4138392 4138340	-1.0 -1.0	1.0 1.0	MM7Cag
4169404	DSCLCOCH	4136895 4136383	4137584 4136404	-1.0 -1.0	2.0 1.0	Sirohydrochlorin cobaltochelatase
4169407	GALTtex	4137318	4137318	-1.0	1.0	Galactitol transport via diffusion (extracellular to periplasm)
4169408	DURIt2	4136914 4137584	4137584 4136914	-1.0 -1.0	1.0 1.0	Deoxyuridine transport in via proton symport
4169410	EX_lipoate_e	4138216		-1.0		Lipoate exchange
4169412	RFA_HP	4140120 4134740 4140121 4137986 4134742 4134741	4140117 4134734 4136419	-2.0 -1.0 -1.0 -1.0 -1.0 -1.0	3.0 3.0 1.0	RFA HP
4169415	TRESULT	4139025 4139962	4139964 4137584 4139024	-1.0 -1.0	1.0 1.0 1.0	TRESULT
4169423	AASPm	4134977 4134902	4134734 4139025 4137584	-1.0 -1.0	1.0 1.0 1.0	ATP:adenylylsulfate 3'-phosphotransferase, mitochondria
4169425	EX_CE5786_e	4135961		-1.0		Kinetensin exchange
4169427	GTPDPDP	4137590 4137360	4139292 4139255 4137584	-1.0 -1.0	1.0 1.0 1.0	Guanosine-5'-triphosphate,3'-diphosphate diphosphatase
4169435	LPLIPAL1E120pp	4137590 4133996	4136589 4137584 4137238	-1.0 -1.0	1.0 1.0 1.0	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)
4169437	METOX2s	4137591 4138453	4137590 4138461	-1.0 -1.0	1.0 1.0	Methionine oxidation 2 (spontaneous)
4169440	STCOATxc	4139738 4137590 4134977	4139738 4134734 4137584 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Transport of Stearoyl-CoA from cytosol to peroxisomes
4169442	FAS100ACP	4137584 4138374 4138675 4138765	4136379 4137590 4138674 4136571 4136377	-3.0 -1.0 -2.0 -1.0	1.0 1.0 2.0 1.0 1.0	Fatty acid biosynthesis (n-C10:0ACP)
4169444	APPNNte	4134896	4134896	-1.0	1.0	APPNNte
4169447	NAD_H2	4137584 4138673	4138672 4137585	-1.0 -1.0	1.0 1.0	NAD-linked hydrogenase
4169453	AASPh	4134977 4134902	4139025 4137584 4134734	-1.0 -1.0	1.0 1.0 1.0	ATP:adenylylsulfate 3'-phosphotransferase, chloroplast
4169455	MTRI	4134541	4134542	-1.0	1.0	5-methylthioribose-1-phosphate isomerase
4169492	SPMDt2pp	4139702 4137584	4139702 4137584	-1.0 -1.0	1.0 1.0	Spermidine transport in via proton symport
4169494	AKGDbm	4139636 4136379	4139759 4136743	-1.0 -1.0	1.0 1.0	Oxoglutarate dehydrogenase  dihydrolipoamide S succinyltransferase 
4169496	EX_i_e	4137889		-1.0		EX i e
4169498	GF4GL_0	4137566 4137432 4137011	4139255 4137584 4137354 4137012	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GF4GL 0
4169504	AACPS4_1	4134977 4134705 4137748	4134846 4137584 4137755 4139297	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Long-chain-fatty-acid-[acyl-carrier-protein] ligase (16:1(9Z))
4169507	GF4GL_4	4137432 4137016 4137566	4137017 4139255 4137584 4137354	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GF4GL 4
4169510	GF4GL_3	4137566 4137015 4137432	4137016 4139255 4137354 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GF4GL 3
4169513	GF4GL_2	4137013 4137566 4137432	4137015 4137584 4139255 4137354	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GF4GL 2
4169516	GBAl	4137434 4137590	4136438 4137397	-1.0 -1.0	1.0 1.0	GBAl
4169518	GF4GL_1	4137432 4137012 4137566	4137354 4137584 4139255 4137013	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GF4GL 1
4169521	PGPPT3	4140115 4140136	4140132 4140145	-1.0 -1.0	1.0 1.0	PGPPT3
4169524	BTSr	4136898 4139562	4137584 4135019	-1.0 -1.0	2.0 1.0	Biotin synthase
4169526	RE1627C	4134843 4135076	4137584 4135432 4134765	-1.0 -1.0	1.0 1.0 1.0	RE1627
4169528	UREAt5	4140161 4137590	4140161 4137590	-1.0 -1.0	1.0 1.0	UREAt5
4169531	GALAMtex	4137280	4137280	-1.0	1.0	D Galactosamine transport transport via diffusion extracellular to periplasm 
4169533	GF4GL_6	4137432 4137566 4137018	4137354 4137584 4139255 4137019	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GF4GL 6
4169536	GF4GL_5	4137432 4137566 4137017	4137018 4137354 4139255 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	GF4GL 5
4169539	DOLASNT	4136853 4134954	4136824 4134949 4137584	-1.0 -1.0	1.0 1.0 3.0	Dolichyl-diphosphooligosaccharide-protein glycotransferase
4169542	RE2958C	4139358 4137590	4135323	-1.0 -1.0	1.0	RE2958
4169544	MIP2CS324_SC	4139428 4138535	4138529 4133961	-0.01 -0.01	0.01 0.01	Mannose  inositol P 2 ceramide synthase  ceramide 3  24C   yeast specific
4169547	SECS	4134208 4138673 4137584	4139642 4138672	-1.0 -1.0 -1.0	1.0 1.0	SECS
4169550	EX_thr__L_e	4139915		-1.0		L-Threonine exchange
4169552	GALBDtex	4137282	4137282	-1.0	1.0	Beta D-galactose transport via diffusion (extracellular to periplasm)
4169554	ARTFR202_cho	4138248 4138675 4137584 4137048 4136379	4138674 4137047 4139473	-1.0 -1.0 -1.0 -2.0 -0.125	1.0 2.0 1.125	R group artificial flux (C18:3, n-3)
4169555	DOLGPP_Ler	4137590 4136859	4136871 4137397 4137584	-1.0 -0.1	0.1 1.0 1.0	DOLGPP Ler
4169558	RE1628C	4137762 4134843	4137584 4134765 4135436	-1.0 -1.0	1.0 1.0 1.0	RE1628
4169560	MM7Cbg	4137590 4138347	4138392 4138340	-1.0 -1.0	1.0 1.0	MM7Cbg
4169563	FA141COAabcp	4134977 4137590 4139862	4137584 4134734 4139255 4139862	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Fatty acid peroxisomal transport via ABC system
4169565	TYRCBOX	4137584 4140022	4140019 4136377	-1.0 -1.0	1.0 1.0	TYRCBOX
4169572	IGPDH_1	4137584 4136945	4137922 4137590	-1.0 -1.0	1.0 1.0	Imidazoleglycerol phosphate dehydratase
4169574	OAL_ST	4138761 4136393	4137584 4140108 4136398	-1.0 -1.0	1.0 1.0 1.0	O-antigen ligase
4169577	ALCD2yi	4134605 4138675 4137584	4138674 4137004	-1.0 -1.0 -1.0	1.0 1.0	Alcohol dehydrogenase (ethanol, NADP)
4169581	H2MPTR	4137589 4137014	4137013 4137594	-1.0 -1.0	1.0 1.0	H2MPTR
4169584	VITKtl	4139225	4139225	-1.0	1.0	Transport of vit K into lymph
4169586	4MBZALDH	4138672 4134470	4134471 4138673 4137584	-1.0 -1.0	1.0 1.0 1.0	4MBZALDH
4169589	RBCh	4139501 4138749	4134397 4134201 4137584	-1.0 -1.0	1.0 1.0 2.0	Ribulose-bisphosphate carboxylase
4169595	MTHTHFSs	4137590 4138412	4138609	-1.0 -1.0	1.0	(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran synthesis (spontaneous)
4169602	EX_ahandrostanglc_e	4134764		-1.0		EX ahandrostanglc e
4169604	PSDC_BS	4139372	4139381 4136377	-0.01	0.01 1.0	Phosphatidylserine decarboxylase
4169605	MCITDm	4137741	4137590 4134982	-1.0	1.0 1.0	2 methylcitrate dehydratase  mitochondrial
4169608	ACALDtx_1	4134605	4134605	-1.0	1.0	Acetaldehyde transport via diffusion, glyoxysome
4169610	MI3PSA	4137243	4138519	-1.0	1.0	Myo-inositol-3-phosphate synthase (g6p-A)
4169613	MINOHPtn	4138523	4138523	-1.0	1.0	Inositol hexakisphosphate nuclear transport  diffusion 
4169615	MSO3tex	4138605	4138605	-1.0	1.0	Methanesulfonate transport via diffusion (extracellular to periplasm)
4169618	MI3PSB	4137244	4138519	-1.0	1.0	Myo-inositol-3-phosphate synthase (g6p-B)
4169622	2AGPG160tipp	4134087	4134087	-1.0	1.0	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm)
4169624	GALASE20ly	4138067 4137590	4138068 4137259	-1.0 -2.0	1.0 2.0	GALASE20ly
4169627	ORNabc	4138828 4134977 4137590	4138828 4134734 4139255 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Ornithine transport via ABC system
4169629	LCAT1e	4136308 4139034	4140202 4138257	-1.0 -1.0	1.0 1.0	LCAT1e
4169632	XOLDIOLONEtm	4140198	4140198	-1.0	1.0	XOLDIOLONEtm
4169634	EX_3tdcrn_e	4134404		-1.0		Exchange reaction for 3-hydroxy-tetradecanoyl carnitine
4169636	G5SDym	4137584 4137423 4138675	4137424 4138674 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0	G5SDym
4169638	H4ET3er	4139105 4138317	4136960 4136541	-1.0 -1.0	1.0 1.0	H4ET3er
4169641	PRAIS_1	4137137 4134977	4139255 4137584 4134734 4134770	-1.0 -1.0	1.0 1.0 1.0 1.0	Phosphoribosylaminoimidazole synthetase
4169643	AM4PA	4137590 4134862	4134860 4138153	-1.0 -1.0	1.0 1.0	Anhydrous-N-Acetylmuramyl-tetrapeptide amidase
4169646	RBFK	4139535 4134977	4134734 4137111 4137584	-1.0 -1.0	1.0 1.0 1.0	Riboflavin kinase
4169648	CDPGH	4137590 4135303	4134058 4137584	-1.0 -1.0	1.0 2.0	CDPGH
4169651	EX_4nph_e	4134483		-1.0		EX 4nph e
4169654	4HOXPACDtex	4134445	4134445	-1.0	1.0	4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm)
4169656	DM_13_cis_retn_n	4133969		-1.0		DM 13  cis  retn n
4169658	LIPAHT2ex	4136393 4137745 4137584	4137597 4137590	-1.0 -1.0 -1.0	1.0 1.0	Core oligosaccharide lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)
4169661	CDPGS	4134058 4137584 4134977	4134734 4135303 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0	CDPGS
4168375	PINOS_SC	4135286 4137935	4139428 4137584 4136349	-0.01 -1.0	0.01 1.0 1.0	Phosphatidylinositol synthase  yeast specific
4168378	ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte	4134627	4134627	-1.0	1.0	ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte
4168380	ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg	4134627	4134627	-1.0	1.0	ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg
4168382	ENTERHpp	4137590 4136970	4134051	-1.0 -1.0	1.0	Enterobactin hydrolase
4168383	EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e	4137176		-1.0		EX fucfucfucgalacglc13galacglcgal14acglcgalgluside hs e
4168385	IBTtex	4137896	4137896	-1.0	1.0	Isobutyrate transport via diffusion (extracellular to periplasm)
4168387	ADHAPR_SC	4138675 4137584 4133994	4133993 4138674	-1.0 -1.0 -0.01	0.01 1.0	Acyldihydroxyacetonephosphate reductase  yeast specific
4168390	GLXO3r	4137590 4138749 4137440	4138833 4137591 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0	Glyoxylate dehydrogenase
4168392	GAMpts	4139128 4137323	4139456 4137325	-1.0 -1.0	1.0 1.0	D-glucosamine transport via PEP:Pyr PTS
4168393	ARACHCPT2	4136379 4134913	4136442 4134912	-1.0 -1.0	1.0 1.0	ARACHCPT2
4168396	UM4PCP	4137590 4140144	4140139 4134799	-1.0 -1.0	1.0 1.0	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase
4168398	FAOXC81_5Zm	4137590 4137047 4136379 4138672 4135201	4137584 4134609 4137048 4135192 4138673	-1.0 -1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	Beta oxidation of fatty acid
4168399	GALT	4137584 4137262 4140164	4140121 4139297	-1.0 -1.0 -1.0	1.0 1.0	Galactose 1 phosphate uridylyltransferase
4168406	PIPLC_18_2_16_0	4139008 4137590	4137584 4136554 4138515	-1.0 -1.0	1.0 1.0 1.0	Phosphatidylinositol phospholipase C (C18:2,C16:0)
4168409	ACOADAGAT18111Z18111Z180	4138774 4133944	4139804 4136379	-1.0 -1.0	1.0 1.0	Acyl-CoA: diacylglycerol acyltransferase (18:0)
4168411	GLCMAN6abc	4134977 4137590 4137401	4137584 4137401 4139255 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Glucomannan transport via ABC system
4168414	FOMETRi	4137584 4134527	4137590 4138452	-1.0 -1.0	1.0 1.0	Aminomethyltransferase
4168416	NAGAly_cho	4137584 4134615 4140117	4137331 4140118	-1.0 -1.0 -1.0	1.0 1.0	N-acetylgalactosaminidase, alpha-
4168417	PI45PLC_cho	4137590 4138952	4137584 4138513 4136539	-1.0 -1.0	1.0 1.0 1.0	Phosphatidylinositol 4,5-bisphosphate phospholipase C
4168419	FE3abc	4137590 4137066 4134977	4137066 4134734 4139255 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	FE3abc
4168421	GALh	4134977 4137432 4138706	4134734 4137584 4137413 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Glutamate---ammonia ligase, chloroplast
4168424	FEOXAMexs	4137066 4137080	4137079	-1.0 -1.0	1.0	Ferroxamine Fe3-loading reaction (spontaneous)
4168427	GALm	4138706 4137432 4134977	4134734 4139255 4137413 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Glutamate---ammonia ligase, mitochondria
4168429	FUCtpp	4137209 4137584	4137584 4137209	-1.0 -1.0	1.0 1.0	L-fucose transport via proton symport (periplasm)
4168430	HSD3B7	4140192 4138672	4137584 4140197 4138673	-1.0 -1.0	1.0 1.0 1.0	HSD3B7
4168436	TDP	4137590 4139911	4139255 4137584 4139909	-1.0 -1.0	1.0 1.0 1.0	Thiamin pyrophosphatase
4168438	DHFS_1	4137432 4134977 4136757	4134734 4136741 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0	DHFS
4168440	SUCCt2b	4137584 4139758	4139758 4137584	-1.0 -1.0	1.0 1.0	Succinate efflux via proton symport
4168441	HYPTROX	4137888 4137584 4138749	4139844	-2.0 -2.0 -1.0	2.0	HYPTROX
4168444	ARTFR13_cho	4139856	4136379 4139469	-1.0	0.125 0.875	R group artificial flux
4168445	EX_oh1_e	4138807		-1.0		EX oh1
