ID	Entry	Name	Reference	Formula	Compartment ID	Compartment	Compartment (Integrated)	Model Metabolite ID	Model Metabolite Entry	Type	Bondary
1808071	M_leu_DASH_L_m@MODELID_222668	L-Leucine		C6H13NO2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580619	leu_DASH_L@MODELID_222668	SPECIE	
1808070	M_ipc124_SC_c@MODELID_222668	Inositol phosphorylceramide, ceramide-1 (24C), yeast-specific		C4800H9500N100O1100P100	1807178	C_c@MODELID_222668	CYTOSOL	2580192	ipc124_SC@MODELID_222668	SPECIE	
1808069	M_ncam_c@MODELID_222668	Nicotinamide		C6H6N2O	1807178	C_c@MODELID_222668	CYTOSOL	2580139	ncam@MODELID_222668	SPECIE	
1808068	M_argtrna_c@MODELID_222668	L-Arginyl-tRNA(Arg)		C6H14N4OR	1807178	C_c@MODELID_222668	CYTOSOL	2580641	argtrna@MODELID_222668	SPECIE	
1808123	M_13dpg_c@MODELID_222668	_3-Phospho-D-glyceroyl phosphate		C3H4O10P2	1807178	C_c@MODELID_222668	CYTOSOL	2580245	13dpg@MODELID_222668	SPECIE	
1808122	M_nicrnt_c@MODELID_222668	Nicotinate D-ribonucleotide		C11H12NO9P	1807178	C_c@MODELID_222668	CYTOSOL	2580561	nicrnt@MODELID_222668	SPECIE	
1808121	M_mhpglu_c@MODELID_222668	_5-Methyltetrahydropteroyltri-L-glutamate		C25H36N8O12	1807178	C_c@MODELID_222668	CYTOSOL	2580419	mhpglu@MODELID_222668	SPECIE	
1808120	M_palmACP_c@MODELID_222668	Palmitoyl-ACP (n-C16:0ACP)		C27H51N2O8PRS	1807178	C_c@MODELID_222668	CYTOSOL	2580636	palmACP@MODELID_222668	SPECIE	
1808127	M_fum_b@MODELID_222668	Fumarate		C4H2O4	1807180	C_e@MODELID_222668	BOUNDARY	2580306	fum@MODELID_222668	SPECIE	
1808126	M_cmusa_c@MODELID_222668	_2-Amino-3-carboxymuconate semialdehyde		C7H6NO5	1807178	C_c@MODELID_222668	CYTOSOL	2580307	cmusa@MODELID_222668	SPECIE	
1808125	M_icit_m@MODELID_222668	Isocitrate		C6H5O7	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580688	icit@MODELID_222668	SPECIE	
1808124	M_palmACP_m@MODELID_222668	Palmitoyl-ACP (n-C16:0ACP)		C27H51N2O8PRS	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580636	palmACP@MODELID_222668	SPECIE	
1808115	M_nicrnt_m@MODELID_222668	Nicotinate D-ribonucleotide		C11H12NO9P	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580561	nicrnt@MODELID_222668	SPECIE	
1808114	M_thm_c@MODELID_222668	Thiamin		C12H17N4OS	1807178	C_c@MODELID_222668	CYTOSOL	2580117	thm@MODELID_222668	SPECIE	
1808113	M_thm_e@MODELID_222668	Thiamin		C12H17N4OS	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580117	thm@MODELID_222668	SPECIE	
1808112	M_fum_e@MODELID_222668	Fumarate		C4H2O4	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580306	fum@MODELID_222668	SPECIE	
1808119	M_sdhlam_m@MODELID_222668	S-Succinyldihydrolipoamide		C12H20NO4S2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580682	sdhlam@MODELID_222668	SPECIE	
1808118	M_icit_x@MODELID_222668	Isocitrate		C6H5O7	1807183	C_x@MODELID_222668	PEROXISOME	2580688	icit@MODELID_222668	SPECIE	
1808117	M_fum_m@MODELID_222668	Fumarate		C4H2O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580306	fum@MODELID_222668	SPECIE	
1808116	M_thm_b@MODELID_222668	Thiamin		C12H17N4OS	1807180	C_e@MODELID_222668	BOUNDARY	2580117	thm@MODELID_222668	SPECIE	
1808107	M_tyr_DASH_L_e@MODELID_222668	L-Tyrosine		C9H11NO3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580350	tyr_DASH_L@MODELID_222668	SPECIE	
1808106	M_tdeACP_m@MODELID_222668	cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)		C25H45N2O8PRS	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580695	tdeACP@MODELID_222668	SPECIE	
1808105	M_tyr_DASH_L_c@MODELID_222668	L-Tyrosine		C9H11NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580350	tyr_DASH_L@MODELID_222668	SPECIE	
1808104	M_pgp_SC_m@MODELID_222668	Phosphatidylglycerophosphate, yeast-specific		C3840H7144O1300P200	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580392	pgp_SC@MODELID_222668	SPECIE	
1808111	M_f6p_c@MODELID_222668	D-Fructose 6-phosphate		C6H11O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580362	f6p@MODELID_222668	SPECIE	
1808110	M_fum_c@MODELID_222668	Fumarate		C4H2O4	1807178	C_c@MODELID_222668	CYTOSOL	2580306	fum@MODELID_222668	SPECIE	
1808109	M_cgly_c@MODELID_222668	Cys-Gly		C5H10N2O3S	1807178	C_c@MODELID_222668	CYTOSOL	2580183	cgly@MODELID_222668	SPECIE	
1808108	M_3mop_m@MODELID_222668	(S)-3-Methyl-2-oxopentanoate		C6H9O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580366	3mop@MODELID_222668	SPECIE	
1808099	M_man1p_c@MODELID_222668	D-Mannose 1-phosphate		C6H11O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580556	man1p@MODELID_222668	SPECIE	
1808098	M_orot5p_c@MODELID_222668	Orotidine 5'-phosphate		C10H10N2O11P	1807178	C_c@MODELID_222668	CYTOSOL	2580053	orot5p@MODELID_222668	SPECIE	
1808097	M_tdeACP_c@MODELID_222668	cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)		C25H45N2O8PRS	1807178	C_c@MODELID_222668	CYTOSOL	2580695	tdeACP@MODELID_222668	SPECIE	
1808096	M_phetrna_m@MODELID_222668	L-Phenylalanyl-tRNA(Phe)		C9H10NOR	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580102	phetrna@MODELID_222668	SPECIE	
1808103	M_ahcys_m@MODELID_222668	S-Adenosyl-L-homocysteine		C14H20N6O5S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580155	ahcys@MODELID_222668	SPECIE	
1808102	M_tyr_DASH_L_b@MODELID_222668	L-Tyrosine		C9H11NO3	1807180	C_e@MODELID_222668	BOUNDARY	2580350	tyr_DASH_L@MODELID_222668	SPECIE	
1808101	M_ahcys_n@MODELID_222668	S-Adenosyl-L-homocysteine		C14H20N6O5S	1807177	C_n@MODELID_222668	NUCLEUS	2580155	ahcys@MODELID_222668	SPECIE	
1808100	M_3mop_c@MODELID_222668	(S)-3-Methyl-2-oxopentanoate		C6H9O3	1807178	C_c@MODELID_222668	CYTOSOL	2580366	3mop@MODELID_222668	SPECIE	
1808155	M_crn_m@MODELID_222668	L-Carnitine		C7H15NO3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580358	crn@MODELID_222668	SPECIE	
1808154	M_quln_c@MODELID_222668	Quinolinate		C7H3NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580479	quln@MODELID_222668	SPECIE	
1808153	M_asp_DASH_L_x@MODELID_222668	L-Aspartate		C4H6NO4	1807183	C_x@MODELID_222668	PEROXISOME	2580311	asp_DASH_L@MODELID_222668	SPECIE	
1808152	M_pg_SC_m@MODELID_222668	Phosphatidylglycerol, yeast-specific		C3840H7244O1000P100	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580661	pg_SC@MODELID_222668	SPECIE	
1808159	M_asp_DASH_L_b@MODELID_222668	L-Aspartate		C4H6NO4	1807180	C_e@MODELID_222668	BOUNDARY	2580311	asp_DASH_L@MODELID_222668	SPECIE	
1808158	M_crn_x@MODELID_222668	L-Carnitine		C7H15NO3	1807183	C_x@MODELID_222668	PEROXISOME	2580358	crn@MODELID_222668	SPECIE	
1808157	M_glu5p_c@MODELID_222668	L-Glutamate 5-phosphate		C5H8NO7P	1807178	C_c@MODELID_222668	CYTOSOL	2580527	glu5p@MODELID_222668	SPECIE	
1808156	M_2ippm_c@MODELID_222668	_2-Isopropylmaleate		C7H8O4	1807178	C_c@MODELID_222668	CYTOSOL	2580449	2ippm@MODELID_222668	SPECIE	
1808147	M_1ag3p_SC_c@MODELID_222668	_1-Acyl-sn-glycerol 3-phosphate		C1920H3622O700P100	1807178	C_c@MODELID_222668	CYTOSOL	2580287	1ag3p_SC@MODELID_222668	SPECIE	
1808146	M_histd_c@MODELID_222668	L-Histidinol		C6H12N3O	1807178	C_c@MODELID_222668	CYTOSOL	2580103	histd@MODELID_222668	SPECIE	
1808145	M_asp_DASH_L_n@MODELID_222668	L-Aspartate		C4H6NO4	1807177	C_n@MODELID_222668	NUCLEUS	2580311	asp_DASH_L@MODELID_222668	SPECIE	
1808144	M_fmettrna_m@MODELID_222668	N-Formylmethionyl-tRNA		C6H9NO2SR	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580355	fmettrna@MODELID_222668	SPECIE	
1808151	M_crn_e@MODELID_222668	L-Carnitine		C7H15NO3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580358	crn@MODELID_222668	SPECIE	
1808150	M_crn_c@MODELID_222668	L-Carnitine		C7H15NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580358	crn@MODELID_222668	SPECIE	
1808149	M_crn_b@MODELID_222668	L-Carnitine		C7H15NO3	1807180	C_e@MODELID_222668	BOUNDARY	2580358	crn@MODELID_222668	SPECIE	
1808148	M_asp_DASH_L_m@MODELID_222668	L-Aspartate		C4H6NO4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580311	asp_DASH_L@MODELID_222668	SPECIE	
1808139	M_mettrna_c@MODELID_222668	L-Methionyl-tRNA (Met)		C5H10NOSR	1807178	C_c@MODELID_222668	CYTOSOL	2580114	mettrna@MODELID_222668	SPECIE	
1808138	M_cys_DASH_L_b@MODELID_222668	L-Cysteine		C3H7NO2S	1807180	C_e@MODELID_222668	BOUNDARY	2580506	cys_DASH_L@MODELID_222668	SPECIE	
1808137	M_pep_c@MODELID_222668	Phosphoenolpyruvate		C3H2O6P	1807178	C_c@MODELID_222668	CYTOSOL	2580227	pep@MODELID_222668	SPECIE	
1808136	M_gmp_g@MODELID_222668	GMP		C10H12N5O8P	1807181	C_g@MODELID_222668	GOLGI	2580084	gmp@MODELID_222668	SPECIE	
1808143	M_lac_DASH_D_m@MODELID_222668	D-Lactate		C3H5O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580145	lac_DASH_D@MODELID_222668	SPECIE	
1808142	M_nadh_x@MODELID_222668	Nicotinamide adenine dinucleotide - reduced		C21H27N7O14P2	1807183	C_x@MODELID_222668	PEROXISOME	2580254	nadh@MODELID_222668	SPECIE	
1808141	M_ppcoa_c@MODELID_222668	Propanoyl-CoA		C24H36N7O17P3S	1807178	C_c@MODELID_222668	CYTOSOL	2580239	ppcoa@MODELID_222668	SPECIE	
1808140	M_Lkynr_c@MODELID_222668	L-Kynurenine		C10H12N2O3	1807178	C_c@MODELID_222668	CYTOSOL	2580321	Lkynr@MODELID_222668	SPECIE	
1808131	M_leutrna_m@MODELID_222668	L-Leucyl-tRNA(Leu)		C6H12NOR	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580190	leutrna@MODELID_222668	SPECIE	
1808130	M_trnaarg_c@MODELID_222668	tRNA(Arg)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580222	trnaarg@MODELID_222668	SPECIE	
1808129	M_pep_m@MODELID_222668	Phosphoenolpyruvate		C3H2O6P	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580227	pep@MODELID_222668	SPECIE	
1808128	M_icit_c@MODELID_222668	Isocitrate		C6H5O7	1807178	C_c@MODELID_222668	CYTOSOL	2580688	icit@MODELID_222668	SPECIE	
1808135	M_cys_DASH_L_c@MODELID_222668	L-Cysteine		C3H7NO2S	1807178	C_c@MODELID_222668	CYTOSOL	2580506	cys_DASH_L@MODELID_222668	SPECIE	
1808134	M_fpram_c@MODELID_222668	_2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine		C8H15N3O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580515	fpram@MODELID_222668	SPECIE	
1808133	M_cys_DASH_L_e@MODELID_222668	L-Cysteine		C3H7NO2S	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580506	cys_DASH_L@MODELID_222668	SPECIE	
1808132	M_2ahbut_m@MODELID_222668	(S)-2-Aceto-2-hydroxybutanoate		C6H9O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580523	2ahbut@MODELID_222668	SPECIE	
1808187	M_for_c@MODELID_222668	Formate		CH1O2	1807178	C_c@MODELID_222668	CYTOSOL	2580167	for@MODELID_222668	SPECIE	
1808186	M_ctp_c@MODELID_222668	CTP		C9H12N3O14P3	1807178	C_c@MODELID_222668	CYTOSOL	2580405	ctp@MODELID_222668	SPECIE	
1808185	M_gdp_c@MODELID_222668	GDP		C10H12N5O11P2	1807178	C_c@MODELID_222668	CYTOSOL	2580580	gdp@MODELID_222668	SPECIE	
1808184	M_for_e@MODELID_222668	Formate		CH1O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580167	for@MODELID_222668	SPECIE	
1808191	M_udpg_c@MODELID_222668	UDPglucose		C15H22N2O17P2	1807178	C_c@MODELID_222668	CYTOSOL	2580196	udpg@MODELID_222668	SPECIE	
1808190	M_gdp_m@MODELID_222668	GDP		C10H12N5O11P2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580580	gdp@MODELID_222668	SPECIE	
1808189	M_ttdcea_x@MODELID_222668	tetradecenoate (n-C14:1)		C14H25O2	1807183	C_x@MODELID_222668	PEROXISOME	2580601	ttdcea@MODELID_222668	SPECIE	
1808188	M_for_b@MODELID_222668	Formate		CH1O2	1807180	C_e@MODELID_222668	BOUNDARY	2580167	for@MODELID_222668	SPECIE	
1808179	M_aspsa_c@MODELID_222668	L-Aspartate 4-semialdehyde		C4H7NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580164	aspsa@MODELID_222668	SPECIE	
1808178	M_apep_c@MODELID_222668	Nalpha-Acetylpeptide		C6H7N2O4R2	1807178	C_c@MODELID_222668	CYTOSOL	2580248	apep@MODELID_222668	SPECIE	
1808177	M_trnaphe_m@MODELID_222668	tRNA(Phe)		R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580396	trnaphe@MODELID_222668	SPECIE	
1808176	M_3php_c@MODELID_222668	_3-Phosphohydroxypyruvate		C3H2O7P	1807178	C_c@MODELID_222668	CYTOSOL	2580122	3php@MODELID_222668	SPECIE	
1808183	M_dcdp_c@MODELID_222668	dCDP		C9H12N3O10P2	1807178	C_c@MODELID_222668	CYTOSOL	2580283	dcdp@MODELID_222668	SPECIE	
1808182	M_2oph_5_c@MODELID_222668	_2-Octaprenylphenol (5 repeating units)		C36H54O	1807178	C_c@MODELID_222668	CYTOSOL	2580054	2oph_5@MODELID_222668	SPECIE	
1808181	M_mipc226_SC_c@MODELID_222668	mannose-inositol phosphorylceramide, ceramide-2 (26C), yeast-specific		C5600H10900N100O1700P100	1807178	C_c@MODELID_222668	CYTOSOL	2580315	mipc226_SC@MODELID_222668	SPECIE	
1808180	M_gdp_n@MODELID_222668	GDP		C10H12N5O11P2	1807177	C_n@MODELID_222668	NUCLEUS	2580580	gdp@MODELID_222668	SPECIE	
1808171	M_cer2_APOS__26_c@MODELID_222668	Ceramide-2' (Sphinganine:n-C26:0OH)		C44H89NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580652	cer2_APOS__26@MODELID_222668	SPECIE	
1808170	M_ttdcea_c@MODELID_222668	tetradecenoate (n-C14:1)		C14H25O2	1807178	C_c@MODELID_222668	CYTOSOL	2580601	ttdcea@MODELID_222668	SPECIE	
1808169	M_trnaphe_c@MODELID_222668	tRNA(Phe)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580396	trnaphe@MODELID_222668	SPECIE	
1808168	M_damp_c@MODELID_222668	dAMP		C10H12N5O6P	1807178	C_c@MODELID_222668	CYTOSOL	2580521	damp@MODELID_222668	SPECIE	
1808175	M_din_c@MODELID_222668	Deoxyinosine		C10H12N4O4	1807178	C_c@MODELID_222668	CYTOSOL	2580134	din@MODELID_222668	SPECIE	
1808174	M_din_b@MODELID_222668	Deoxyinosine		C10H12N4O4	1807180	C_e@MODELID_222668	BOUNDARY	2580134	din@MODELID_222668	SPECIE	
1808173	M_din_e@MODELID_222668	Deoxyinosine		C10H12N4O4	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580134	din@MODELID_222668	SPECIE	
1808172	M_nadh_m@MODELID_222668	Nicotinamide adenine dinucleotide - reduced		C21H27N7O14P2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580254	nadh@MODELID_222668	SPECIE	
1808163	M_rib_DASH_D_e@MODELID_222668	D-Ribose		C5H10O5	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580495	rib_DASH_D@MODELID_222668	SPECIE	
1808162	M_asp_DASH_L_e@MODELID_222668	L-Aspartate		C4H6NO4	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580311	asp_DASH_L@MODELID_222668	SPECIE	
1808161	M_nadh_c@MODELID_222668	Nicotinamide adenine dinucleotide - reduced		C21H27N7O14P2	1807178	C_c@MODELID_222668	CYTOSOL	2580254	nadh@MODELID_222668	SPECIE	
1808160	M_asp_DASH_L_c@MODELID_222668	L-Aspartate		C4H6NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580311	asp_DASH_L@MODELID_222668	SPECIE	
1808167	M_zym_int2_c@MODELID_222668	zymosterol intermediate 2		C27H42O	1807178	C_c@MODELID_222668	CYTOSOL	2580583	zym_int2@MODELID_222668	SPECIE	
1808166	M_rib_DASH_D_c@MODELID_222668	D-Ribose		C5H10O5	1807178	C_c@MODELID_222668	CYTOSOL	2580495	rib_DASH_D@MODELID_222668	SPECIE	
1808165	M_rib_DASH_D_b@MODELID_222668	D-Ribose		C5H10O5	1807180	C_e@MODELID_222668	BOUNDARY	2580495	rib_DASH_D@MODELID_222668	SPECIE	
1808164	M_3oddcoa_x@MODELID_222668	_3-Oxododecanoyl-CoA		C33H52N7O18P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580575	3oddcoa@MODELID_222668	SPECIE	
1808219	M_glu5sa_m@MODELID_222668	L-Glutamate 5-semialdehyde		C5H9NO3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580545	glu5sa@MODELID_222668	SPECIE	
1808218	M_h_m@MODELID_222668	H+		H	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580100	h@MODELID_222668	SPECIE	
1808217	M_h_n@MODELID_222668	H+		H	1807177	C_n@MODELID_222668	NUCLEUS	2580100	h@MODELID_222668	SPECIE	
1808216	M_acg5p_m@MODELID_222668	N-Acetyl-L-glutamyl 5-phosphate		C7H9NO8P	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580642	acg5p@MODELID_222668	SPECIE	
1808223	M_pydx_c@MODELID_222668	Pyridoxal		C8H9NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580104	pydx@MODELID_222668	SPECIE	
1808222	M_alpro_m@MODELID_222668	S-Aminomethyldihydrolipoylprotein		CH6NS2X	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580571	alpro@MODELID_222668	SPECIE	
1808221	M_3ophb_5_m@MODELID_222668	_3-Hexaprenyl-4-hydroxybenzoate		C37H53O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580066	3ophb_5@MODELID_222668	SPECIE	
1808220	M_cdpea_c@MODELID_222668	CDPethanolamine		C11H19N4O11P2	1807178	C_c@MODELID_222668	CYTOSOL	2580151	cdpea@MODELID_222668	SPECIE	
1808211	M_h_v@MODELID_222668	H+		H	1807182	C_v@MODELID_222668	VACUOLE	2580100	h@MODELID_222668	SPECIE	
1808210	M_pyr_e@MODELID_222668	Pyruvate		C3H3O3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580627	pyr@MODELID_222668	SPECIE	
1808209	M_psphings_c@MODELID_222668	Phytosphingosine		C18H40NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580115	psphings@MODELID_222668	SPECIE	
1808208	M_mev_DASH_R_c@MODELID_222668	(R)-Mevalonate		C6H11O4	1807178	C_c@MODELID_222668	CYTOSOL	2580232	mev_DASH_R@MODELID_222668	SPECIE	
1808215	M_3ohdcoa_x@MODELID_222668	_3-Oxohexadecanoyl-CoA		C37H60N7O18P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580193	3ohdcoa@MODELID_222668	SPECIE	
1808214	M_h_x@MODELID_222668	H+		H	1807183	C_x@MODELID_222668	PEROXISOME	2580100	h@MODELID_222668	SPECIE	
1808213	M_pyr_b@MODELID_222668	Pyruvate		C3H3O3	1807180	C_e@MODELID_222668	BOUNDARY	2580627	pyr@MODELID_222668	SPECIE	
1808212	M_pyr_c@MODELID_222668	Pyruvate		C3H3O3	1807178	C_c@MODELID_222668	CYTOSOL	2580627	pyr@MODELID_222668	SPECIE	
1808203	M_Lfmkynr_c@MODELID_222668	L-Formylkynurenine		C11H12N2O4	1807178	C_c@MODELID_222668	CYTOSOL	2580184	Lfmkynr@MODELID_222668	SPECIE	
1808202	M_malcoa_c@MODELID_222668	Malonyl-CoA		C24H33N7O19P3S	1807178	C_c@MODELID_222668	CYTOSOL	2580480	malcoa@MODELID_222668	SPECIE	
1808201	M_leu_DASH_L_b@MODELID_222668	L-Leucine		C6H13NO2	1807180	C_e@MODELID_222668	BOUNDARY	2580619	leu_DASH_L@MODELID_222668	SPECIE	
1808200	M_malcoa_m@MODELID_222668	Malonyl-CoA		C24H33N7O19P3S	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580480	malcoa@MODELID_222668	SPECIE	
1808207	M_h_r@MODELID_222668	H+		H	1807179	C_r@MODELID_222668	RETICULUM	2580100	h@MODELID_222668	SPECIE	
1808206	M_leu_DASH_L_e@MODELID_222668	L-Leucine		C6H13NO2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580619	leu_DASH_L@MODELID_222668	SPECIE	
1808205	M_lac_DASH_D_c@MODELID_222668	D-Lactate		C3H5O3	1807178	C_c@MODELID_222668	CYTOSOL	2580145	lac_DASH_D@MODELID_222668	SPECIE	
1808204	M_leu_DASH_L_c@MODELID_222668	L-Leucine		C6H13NO2	1807178	C_c@MODELID_222668	CYTOSOL	2580619	leu_DASH_L@MODELID_222668	SPECIE	
1808195	M_gdp_g@MODELID_222668	GDP		C10H12N5O11P2	1807181	C_g@MODELID_222668	GOLGI	2580580	gdp@MODELID_222668	SPECIE	
1808194	M_ctp_m@MODELID_222668	CTP		C9H12N3O14P3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580405	ctp@MODELID_222668	SPECIE	
1808193	M_dcdp_n@MODELID_222668	dCDP		C9H12N3O10P2	1807177	C_n@MODELID_222668	NUCLEUS	2580283	dcdp@MODELID_222668	SPECIE	
1808192	M_prpp_c@MODELID_222668	_5-Phospho-alpha-D-ribose 1-diphosphate		C5H8O14P3	1807178	C_c@MODELID_222668	CYTOSOL	2580653	prpp@MODELID_222668	SPECIE	
1808199	M_4aabutn_c@MODELID_222668	_4-Acetamidobutanoate		C6H10NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580500	4aabutn@MODELID_222668	SPECIE	
1808198	M_quln_m@MODELID_222668	Quinolinate		C7H3NO4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580479	quln@MODELID_222668	SPECIE	
1808197	M_prpp_m@MODELID_222668	_5-Phospho-alpha-D-ribose 1-diphosphate		C5H8O14P3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580653	prpp@MODELID_222668	SPECIE	
1808196	M_3ophb_5_c@MODELID_222668	_3-Hexaprenyl-4-hydroxybenzoate		C37H53O3	1807178	C_c@MODELID_222668	CYTOSOL	2580066	3ophb_5@MODELID_222668	SPECIE	
1808251	M_trnaglu_c@MODELID_222668	tRNA (Glu)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580168	trnaglu@MODELID_222668	SPECIE	
1808250	M_h_e@MODELID_222668	H+		H	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580100	h@MODELID_222668	SPECIE	
1808249	M_gal1p_c@MODELID_222668	alpha-D-Galactose 1-phosphate		C6H11O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580288	gal1p@MODELID_222668	SPECIE	
1808248	M_dd2coa_x@MODELID_222668	trans-Dodec-2-enoyl-CoA		C33H52N7O17P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580162	dd2coa@MODELID_222668	SPECIE	
1808255	M_pc_SC_c@MODELID_222668	Phosphatidylcholine, yeast-specific		C4040H7844N100O800P100	1807178	C_c@MODELID_222668	CYTOSOL	2580431	pc_SC@MODELID_222668	SPECIE	
1808254	M_mip2c126_SC_c@MODELID_222668	mannose-(inositol-P)2-ceramide, ceramide-1 (26C), yeast-specific		C6200H11900N100O2400P200	1807178	C_c@MODELID_222668	CYTOSOL	2580461	mip2c126_SC@MODELID_222668	SPECIE	
1808253	M_ficytc_m@MODELID_222668	Ferricytochrome c		C42H52FeN8O6S2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580154	ficytc@MODELID_222668	SPECIE	
1808252	M_h_g@MODELID_222668	H+		H	1807181	C_g@MODELID_222668	GOLGI	2580100	h@MODELID_222668	SPECIE	
1808243	M_oaa_m@MODELID_222668	Oxaloacetate		C4H2O5	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580172	oaa@MODELID_222668	SPECIE	
1808242	M_5aizc_c@MODELID_222668	_5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate		C9H11N3O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580063	5aizc@MODELID_222668	SPECIE	
1808241	M_glutrna_m@MODELID_222668	L-Glutamyl-tRNA(Glu)		C5H7NO3R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580617	glutrna@MODELID_222668	SPECIE	
1808240	M_xtsn_e@MODELID_222668	Xanthosine		C10H12N4O6	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580458	xtsn@MODELID_222668	SPECIE	
1808247	M_oaa_x@MODELID_222668	Oxaloacetate		C4H2O5	1807183	C_x@MODELID_222668	PEROXISOME	2580172	oaa@MODELID_222668	SPECIE	
1808246	M_h_c@MODELID_222668	H+		H	1807178	C_c@MODELID_222668	CYTOSOL	2580100	h@MODELID_222668	SPECIE	
1808245	M_trnaval_c@MODELID_222668	tRNA(Val)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580348	trnaval@MODELID_222668	SPECIE	
1808244	M_h_b@MODELID_222668	H+		H	1807180	C_e@MODELID_222668	BOUNDARY	2580100	h@MODELID_222668	SPECIE	
1808235	M_glutrna_c@MODELID_222668	L-Glutamyl-tRNA(Glu)		C5H7NO3R	1807178	C_c@MODELID_222668	CYTOSOL	2580617	glutrna@MODELID_222668	SPECIE	
1808234	M_dhpt_c@MODELID_222668	Dihydropteroate		C14H13N6O3	1807178	C_c@MODELID_222668	CYTOSOL	2580330	dhpt@MODELID_222668	SPECIE	
1808233	M_akg_x@MODELID_222668	_2-Oxoglutarate		C5H4O5	1807183	C_x@MODELID_222668	PEROXISOME	2580303	akg@MODELID_222668	SPECIE	
1808232	M_4pasp_c@MODELID_222668	_4-Phospho-L-aspartate		C4H6NO7P	1807178	C_c@MODELID_222668	CYTOSOL	2580274	4pasp@MODELID_222668	SPECIE	
1808239	M_trnaala_c@MODELID_222668	tRNA(Ala)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580444	trnaala@MODELID_222668	SPECIE	
