Id	Entry	ScientificName	ParentId	Models
3546606	txid59893	Paenibacillus peoriae	3545464	3893171
3546607	txid59894	Ficedula albicollis	3546608	3785854
3546608	txid36292	Ficedula	3546609	
3546609	txid36291	Muscicapidae	2990883	
3546610	txid879089	Listeria monocytogenes SLCC2540	3545525	3893110
3546611	txid879088	Listeria monocytogenes SLCC2378	3545525	3893108
3546612	txid879090	Listeria monocytogenes SLCC7179	3545525	3893107
3546613	txid281090	Leifsonia xyli subsp. xyli str. CTCB07	3546614	3951492
3546614	txid59736	Leifsonia xyli subsp. xyli	3545884	
3546615	txid1194526	Staphylococcus warneri SG1	3546616	3893073
3546616	txid1292	Staphylococcus warneri	2930699	
3546617	txid1231389	Streptococcus agalactiae SA20-06	3545768	3897476
3546618	txid645657	Bacillus subtilis subsp. natto BEST195	3546619	3887176
3546619	txid86029	Bacillus subtilis subsp. natto	2804464	
3546620	txid649756	Anaerostipes hadrus	3546621	3926786
3546621	txid207244	Anaerostipes	3545635	
3546622	txid195102	Clostridium perfringens str. 13	3546623	3918089
3546623	txid1502	Clostridium perfringens	2804444	
3546624	txid195103	Clostridium perfringens ATCC 13124	3546623	3918090
3546625	txid264731	Prevotella ruminicola 23	3546626	4014326
3546626	txid839	Prevotella ruminicola	3545564	
3546627	txid498214	Clostridium botulinum A3 str. Loch Maree	3545601	3918099
3546628	txid498213	Clostridium botulinum B1 str. Okra	3546629	3918101
3546629	txid591968	Clostridium botulinum B1	3546048	
3546630	txid1284663	Lactobacillus plantarum ZJ316	2930711	3902631
3546631	txid31271	Plasmodium chabaudi chabaudi	3546632	3786125
3546632	txid5825	Plasmodium chabaudi	3545715	
3546633	txid981540	Streptococcus pasteurianus ATCC 43144	3546634	3899426
3546634	txid197614	Streptococcus pasteurianus	2844040	
3546635	txid1403449	Streptococcus equi subsp. zooepidemicus CY	3546577	3899412
3546636	txid981539	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	3546637	3899422
3546637	txid53354	Streptococcus gallolyticus subsp. gallolyticus	3546638	
3546638	txid315405	Streptococcus gallolyticus	2844040	
3546639	txid498216	Lactobacillus casei str. Zhang	2804471	3904602
3546640	txid334390	Lactobacillus fermentum IFO 3956	3545567	3910668
3546641	txid1419814	Streptococcus sp. VT 162	2844040	3899454
3546642	txid240176	Coprinopsis cinerea okayama7#130	3546643	3786094
3546643	txid5346	Coprinopsis cinerea	3546644	
3546644	txid184431	Coprinopsis	3546645	
3546645	txid184208	Psathyrellaceae	3545872	
3546646	txid1034809	Staphylococcus lugdunensis N920143	3546530	3893070
3546647	txid866895	Halobacillus halophilus DSM 2266	3546648	3892806
3546648	txid1570	Halobacillus halophilus	3546649	
3546649	txid45667	Halobacillus	2804467	
3546650	txid334406	Bacillus cereus NC7401	3545458	3887227
3546651	txid1198676	Streptococcus mutans GS-5	3545965	3897490
3546652	txid334413	Finegoldia magna ATCC 29328	3546653	3937391
3546653	txid1260	Finegoldia magna	3546654	
3546654	txid150022	Finegoldia	3546217	
3546655	txid1628753	Bacillus sp. LM 4-2	2804466	3892772
3546528	txid883062	Bifidobacterium bifidum S17	3545737	3960196
3546529	txid698737	Staphylococcus lugdunensis HKU09-01	3546530	3893069
3546530	txid28035	Staphylococcus lugdunensis	2930699	
3546531	txid403833	Petrotoga mobilis SJ95	3546532	4017415
3546532	txid69499	Petrotoga mobilis	3546533	
3546533	txid28236	Petrotoga	3546534	
3546534	txid1643949	Petrotogaceae	3546535	
3546535	txid1643947	Petrotogales	3546536	
3546536	txid188708	Thermotogae	3546537	
3546537	txid200918	Thermotogae	2804454	
3546538	txid469378	Cryptobacterium curtum DSM 15641	3546539	3960231
3546539	txid84163	Cryptobacterium curtum	3546540	
3546540	txid84162	Cryptobacterium	3545479	
3546541	txid235909	Geobacillus kaustophilus HTA426	3546542	3892779
3546542	txid1462	Geobacillus kaustophilus	3545936	
3546543	txid297352	Lactococcus piscium MKFS47	3546544	3895638
3546544	txid1364	Lactococcus piscium	2930754	
3546545	txid698758	Amphibacillus xylanus NBRC 15112	3546546	3892802
3546546	txid1449	Amphibacillus xylanus	3546547	
3546547	txid29331	Amphibacillus	2804467	
3546548	txid1321369	Staphylococcus aureus Bmb9393	2930698	3893056
3546549	txid1280413	Symbiodinium minutum Mf 1.05b.01	3546550	3786140
3546550	txid1202447	Symbiodinium minutum	3546551	
3546551	txid2949	Symbiodinium	3546552	
3546552	txid252141	Symbiodiniaceae	3546553	
3546553	txid89954	Suessiales	3546554	
3546554	txid2864	Dinophyceae	3545721	
3546555	txid420246	Geobacillus thermodenitrificans NG80-2	3546556	3892782
3546556	txid33940	Geobacillus thermodenitrificans	3545530	
3546557	txid743835	Bacillus anthracis str. A16	3545559	3887212
3546558	txid936351	Bifidobacterium breve S27	3546139	3960206
3546559	txid420245	Leishmania braziliensis MHOM/BR/75/M2904	3546560	3786157
3546560	txid5660	Leishmania braziliensis	3546561	
3546561	txid37617	Leishmania braziliensis species complex	3546562	
3546562	txid37616	Viannia	3545953	
3546563	txid321956	Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365	3546034	3902649
3546564	txid1771959	Arthrobacter sp. ATCC 21022	2991932	3951526
3546565	txid1145276	Lysinibacillus varians	3546296	3892804
3546566	txid342451	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	3546567	3893067
3546567	txid147452	Staphylococcus saprophyticus subsp. saprophyticus	3546568	
3546568	txid29385	Staphylococcus saprophyticus	2930699	
3546569	txid481743	Paenibacillus sp. Y412MC10	3545464	3893143
3546570	txid637381	Listeria monocytogenes 08-5923	3545525	3893094
3546571	txid121292	Pseudarthrobacter sulfonivorans	2990087	3951530
3546572	txid637380	Bacillus cereus biovar anthracis str. CI	3546573	3887226
3546573	txid1179100	Bacillus cereus biovar anthracis	3545458	
3546574	txid272843	Pasteurella multocida subsp. multocida str. Pm70	3546380	3810117
3546575	txid51663	Pediococcus damnosus	3545979	3910706
3546576	txid1051072	Streptococcus equi subsp. zooepidemicus ATCC 35246	3546577	3899411
3546577	txid40041	Streptococcus equi subsp. zooepidemicus	3545680	3899410
3546578	txid51665	Aerococcus urinaeequi	3545659	3914163
3546579	txid1051074	Streptococcus thermophilus JIM 8232	2901995	3899385
3546580	txid1104322	Lactococcus lactis subsp. cremoris A76	2930752	3895631
3546581	txid866777	Bifidobacterium breve ACS-071-V-Sch8b	3546139	3960199
3546582	txid1104325	Enterococcus faecium NRRL B-2354	3545689	3914130
3546583	txid580050	Bifidobacterium animalis subsp. lactis Bl-04	3545537	3960182
3546584	txid866775	Aerococcus urinae ACS-120-V-Col10a	3546085	3914161
3546585	txid1120755	Plasmodium cynomolgi strain B	3546586	3786129
3546586	txid5827	Plasmodium cynomolgi	3546275	
3546587	txid412133	Trichomonas vaginalis G3	3546588	3786159
3546588	txid5722	Trichomonas vaginalis	3546589	
3546589	txid5721	Trichomonas	3546590	
3546590	txid181550	Trichomonadidae	3546591	
3546591	txid37104	Trichomonadida	3546592	
3546656	txid1415775	Clostridium baratii str. Sullivan	3546657	3923367
3546657	txid1561	Clostridium baratii	2804444	
3546658	txid985665	Paenibacillus terrae HPL-003	3546659	3893153
3546659	txid159743	Paenibacillus terrae	3545464	
3546660	txid698970	Corynebacterium diphtheriae HC04	3546661	3950803
3546661	txid1717	Corynebacterium diphtheriae	2844035	
3546662	txid698971	Corynebacterium diphtheriae VA01	3546661	3950809
3546663	txid698968	Corynebacterium diphtheriae HC02	3546661	3950801
3546664	txid698969	Corynebacterium diphtheriae HC03	3546661	3950802
3546665	txid698972	Corynebacterium diphtheriae INCA 402	3546661	3950799
3546666	txid698973	Corynebacterium diphtheriae BH8	3546661	3950805
3546667	txid698962	Corynebacterium diphtheriae 31A	3546661	3950804
3546668	txid698963	Corynebacterium diphtheriae C7 (beta)	3546661	3950806
3546669	txid1034836	Bacillus amyloliquefaciens XH7	3545556	3887198
3546670	txid391774	Desulfovibrio vulgaris DP4	3545838	3864593
3546671	txid698966	Corynebacterium diphtheriae 241	3546661	3950798
3546672	txid698967	Corynebacterium diphtheriae HC01	3546661	3950800
3546673	txid342616	Streptococcus agalactiae COH1	3545768	3897483
3546674	txid698964	Corynebacterium diphtheriae PW8	3546661	3950808
3546675	txid698965	Corynebacterium diphtheriae CDCE 8392	3546661	3950807
3546676	txid289380	Clostridium perfringens SM101	3546623	3918091
3546677	txid1215089	Planococcus halocryophilus	3545519	3893189
3546678	txid322159	Streptococcus thermophilus LMD-9	2901995	3899383
3546679	txid465515	Micrococcus luteus NCTC 2665	3546680	3951537
3546680	txid1270	Micrococcus luteus	3546681	
3546681	txid1269	Micrococcus	2990088	
3546682	txid653938	Listeria monocytogenes 08-5578	3545525	3893093
3546683	txid1415784	Bacillus toyonensis BCT-7112	3546684	3887250
3546684	txid155322	Bacillus toyonensis	3545459	
3546685	txid273036	Staphylococcus aureus RF122	2930698	3893051
3546686	txid903814	Eubacterium limosum KIST612	3546687	3934732
3546687	txid1736	Eubacterium limosum	3546688	
3546720	txid180856	[Bacillus thuringiensis] serovar konkukian	3545591	
3546721	txid1329908	Borrelia hermsii CC1	3546722	4012189
3546722	txid140	Borrelia hermsii	3545454	
3546723	txid391904	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	3546724	3960168 3960169
3546724	txid1682	Bifidobacterium longum subsp. infantis	3545976	
3546725	txid760570	Streptococcus parasanguinis ATCC 15912	3545806	3899427
3546726	txid1276647	Streptococcus suis TL13	3545662	3899405
3546727	txid862969	Streptococcus constellatus subsp. pharyngis C1050	3546728	3899443
3546728	txid184250	Streptococcus constellatus subsp. pharyngis	3546729	
3546729	txid76860	Streptococcus constellatus	3546065	
3546730	txid862968	Streptococcus constellatus subsp. pharyngis C818	3546728	3899445
3546731	txid862971	Streptococcus anginosus C238	3546064	3899441
3546732	txid862970	Streptococcus anginosus C1051	3546064	3899440
3546733	txid862967	Streptococcus intermedius B196	3546188	3899438
3546734	txid862966	Streptococcus intermedius C270	3546188	3899439
3546735	txid1276648	Propionibacterium acnes hdn-1	3545569	3951573
3546736	txid412418	Borrelia recurrentis A1	3546737	4012191
3546737	txid44449	Borrelia recurrentis	3545454	
3546738	txid391936	Alcanivorax pacificus W11-5	3546739	3837649
3546739	txid1306787	Alcanivorax pacificus	2990093	
3546740	txid412419	Borrelia duttonii Ly	3546741	4012190
3546741	txid40834	Borrelia duttonii	3545454	
3546742	txid293653	Streptococcus pyogenes MGAS5005	3545750	3895640
3546743	txid326423	Bacillus velezensis FZB42	3545747	3887184
3546744	txid756499	Desulfitobacterium dehalogenans ATCC 51507	3546745	3934711
3546745	txid36854	Desulfitobacterium dehalogenans	3546474	
3546746	txid670483	Gloeophyllum trabeum ATCC 11539	3546747	3786090
3546747	txid104355	Gloeophyllum trabeum	3546748	
3546748	txid40443	Gloeophyllum	3546749	
3546749	txid452340	Gloeophyllaceae	3546750	
3546750	txid452339	Gloeophyllales	3545911	
3546751	txid502558	Eggerthella sp. YY7918	3545548	3960234
3546752	txid326425	Lactobacillus helveticus CNRZ32	3545484	3910665
3546753	txid326426	Bifidobacterium breve UCC2003	3546139	3960200
3546754	txid6945	Ixodes scapularis	3546755	3785917
3546755	txid6944	Ixodes	3546756	
3546756	txid426442	Ixodinae	3546757	
3546757	txid6939	Ixodidae	3546758	
3546758	txid297308	Ixodoidea	3546759	
3546759	txid6935	Ixodida	3546760	
3546760	txid6934	Parasitiformes	3546761	
3546761	txid6933	Acari	3546762	
3546762	txid6854	Arachnida	3546763	
3546763	txid6843	Chelicerata	2902024	
3546764	txid1911587	Virgibacillus sp. 6R	3546153	3892810
3546765	txid1911586	Marinilactibacillus sp. 15R	3546766	3914172
3546766	txid191769	Marinilactibacillus	3545471	
3546767	txid932674	Corvus cornix cornix	3546768	3785856
3546768	txid181096	Corvus cornix	3546769	
3546769	txid30420	Corvus	3546770	
3546770	txid28725	Corvidae	3546771	
3546771	txid192204	Corvoidea	2990883	
3546772	txid1121088	Bacillus coagulans DSM 1 = ATCC 7050	3545998	3892758
3546773	txid572264	Bacillus cereus 03BB102	3545458	3887225
3546774	txid703339	Staphylococcus aureus 04-02981	2930698	3893052
3546775	txid699246	Mageeibacillus indolicus UPII9-5	3546776	3926769
3546776	txid884684	Mageeibacillus indolicus	3546777	
3546777	txid1637257	Mageeibacillus	2844061	
3546778	txid457570	Natranaerobius thermophilus JW/NM-WN-LF	3546779	3937385
3546779	txid375929	Natranaerobius thermophilus	3546780	
3546780	txid375928	Natranaerobius	3546781	
3546781	txid485255	Natranaerobiaceae	3546782	
3546782	txid485256	Natranaerobiales	2804451	
3546783	txid1235829	Streptococcus pyogenes A20	2844039	3897444
3546784	txid510831	Francisella tularensis subsp. tularensis NE061598	3545627	3835533
3546785	txid633699	Lactobacillus johnsonii FI9785	3545709	3902637
3546786	txid1239934	Borrelia afzelii HLJ01	3545971	4012181
3546787	txid1330043	Bacillus bombysepticus str. Wang	3546788	3892768
3546788	txid658666	Bacillus bombysepticus	2804466	
3546789	txid367477	Microbacterium sp. XT11	2990053	3951501
3546790	txid945021	Tetragenococcus halophilus NBRC 12172	3546791	3914141
3546791	txid51669	Tetragenococcus halophilus	3546792	
3546792	txid51668	Tetragenococcus	2930727	
3546793	txid686990	Treponema pallidum subsp. pallidum str. Mexico A	3545763	4012202
3546794	txid93061	Staphylococcus aureus subsp. aureus NCTC 8325	2930697	3893019
3546795	txid138119	Desulfitobacterium hafniense Y51	3546473	3934709
3546796	txid568206	Bacillus anthracis str. CDC 684	3545559	3887209
3546797	txid93062	Staphylococcus aureus subsp. aureus COL	2930697	3893016
3546798	txid1616788	Paenibacillus bovis	3545464	3893174
3546799	txid1170318	Cutibacterium avidum 44067	3546800	3951575
3546800	txid33010	Cutibacterium avidum	3545570	
3546801	txid35755	Corynebacterium kutscheri	2844035	3950860
3546802	txid650164	Phanerochaete carnosa HHB-10118-sp	3546803	3786084
3546803	txid231932	Phanerochaete carnosa	3546804	
3546804	txid5305	Phanerochaete	3546805	
3546805	txid396331	Phanerochaetaceae	3546806	
3546806	txid5303	Polyporales	3545911	
3546807	txid1006543	Staphylococcus aureus subsp. aureus T0131	2930697	3893028
3546808	txid555970	Bifidobacterium animalis subsp. lactis DSM 10140	3545537	3960183
3546809	txid314315	Lactobacillus sakei subsp. sakei 23K	3546810	3902644
3546810	txid214326	Lactobacillus sakei subsp. sakei	3546811	
3546811	txid1599	Lactobacillus sakei	2804473	
3546812	txid637909	Streptococcus gallolyticus UCN34	3546637	3899420
3546813	txid1305598	Staphylococcus aureus M1	2930698	3893054
3546814	txid1006579	Corynebacterium ulcerans FRC11	3546052	3950838
3546815	txid543734	Lactobacillus casei BL23	2804471	3904601
3546880	txid150247	Anoxybacillus	2804467	
3546881	txid1449088	Bacillus velezensis TrigoCor1448	3545747	3887192
3546882	txid1010840	Streptococcus pyogenes MGAS1882	2844039	3897443
3546883	txid1526927	Planococcus sp. PAMC 21323	3545519	3893183
3546884	txid367775	Cryptococcus gattii WM276	3546885	3786080
3546885	txid37769	Cryptococcus gattii VGI	3546886	
3546886	txid1884637	Cryptococcus gattii species complex	3545931	
3546887	txid158878	Staphylococcus aureus subsp. aureus Mu50	2930697	3893009
3546888	txid1490057	Anoxybacillus sp. B7M1	3546880	3892801
3546889	txid1547445	Francisella sp. FSC1006	2843998	3837581
3546890	txid1408179	Streptococcus pneumoniae A026	3545512	3897471
3546891	txid1408178	Streptococcus thermophilus ASCC 1275	2901995	3899387
3546892	txid1408189	Corynebacterium lactis RW2-5	3546893	3950866
3546893	txid1231000	Corynebacterium lactis	2844035	
3546894	txid1408186	Lactobacillus johnsonii N6.2	3545709	3902639
3546895	txid1207470	Streptococcus pyogenes M1 476	3545750	3895641
3546896	txid1088720	Lactobacillus rhamnosus ATCC 8530	3546432	3910674
3546897	txid1236179	Janthinobacterium sp. B9-8	2991737	3844621
3546898	txid1297617	Intestinimonas butyriciproducens	3546899	3934742
3546899	txid1392389	Intestinimonas	3546383	
3546900	txid1834205	Burkholderiales bacterium YL45	2993044	3844643
3546901	txid1834198	Ruminiclostridium sp. KB18	2844060	3926753
3546902	txid1834196	Lachnoclostridium sp. YL32	3545781	3926783
3546903	txid44251	Paenibacillus durus	3545464	3893156
3546904	txid691437	Geobacillus sp. C56-T3	3545530	3892786
3546905	txid396513	Staphylococcus carnosus subsp. carnosus TM300	3546906	3893068
3546906	txid147448	Staphylococcus carnosus subsp. carnosus	3546907	
3546907	txid1281	Staphylococcus carnosus	2930699	
3546908	txid1305849	Enterococcus faecium Aus0085	3545689	3914128
3546909	txid888061	Desulfomicrobium orale DSM 12838	3546910	3864612
3546910	txid132132	Desulfomicrobium orale	3546205	
3546911	txid1539298	Treponema sp. OMZ 838	2993395	4012217
3546912	txid695562	Lactobacillus amylovorus GRL1118	3546913	3910679
3546913	txid1604	Lactobacillus amylovorus	2804473	
3546914	txid7425	Nasonia vitripennis	3546915	3785909
3546915	txid7424	Nasonia	3546916	
3546916	txid272242	Pteromalinae	3546917	
3546917	txid7423	Pteromalidae	3546918	
3546918	txid7422	Chalcidoidea	3546919	
3546919	txid272201	Chaldicoidea group	3546920	
3546920	txid1955251	Terebrantes	2989559	
3546921	txid695560	Lactobacillus amylovorus GRL 1112	3546913	3910678
3546922	txid245014	butyrate-producing bacterium SS3/4	3546923	3934741
3546923	txid39779	unclassified Clostridiales (miscellaneous)	3546383	
3546924	txid245012	butyrate-producing bacterium SM4/1	3546923	3934740
3546925	txid257309	Corynebacterium diphtheriae NCTC 13129	3546661	3950797
3546926	txid257314	Lactobacillus johnsonii NCC 533	3545709	3902636
3546927	txid1211705	Vibrio parahaemolyticus BB22OP	2992731	3817273
3546928	txid556325	Neomicrococcus aestuarii	3546929	3951541
3546929	txid1868332	Neomicrococcus	2990088	
3546930	txid1334565	Listeria monocytogenes EGD	3545525	3893118
3546931	txid1002809	Solibacillus silvestris StLB046	3546843	3893181
3546932	txid519472	Vagococcus teuberi	3546933	3914142
3546933	txid2737	Vagococcus	2930727	
3546934	txid367928	Bifidobacterium adolescentis ATCC 15703	2930744	3960178
3546935	txid929102	Lactococcus lactis subsp. lactis CV56	3500013	3895607
3546936	txid351581	Francisella tularensis subsp. holarctica FSC200	2843996	3837560
3546937	txid314724	Borrelia turicatae 91E135	3546938	4012187
3546938	txid142	Borrelia turicatae	3545454	
3546939	txid347495	Bacillus cereus F837/76	3545458	3887228
